customer_id,age,gender,city,account_age_days,total_orders,total_items_sold,total_items_bought,avg_order_value,total_spend,total_earnings,preferred_category,payment_method,return_rate_percent,last_purchase_days_ago,seller_rating_avg,buyer_rating_avg,is_active_user,avg_delivery_days,discount_usage_percent
CUST214465,38.0,Female,Chennai,924,92,112,204,19288.08,629986.63,344920.99,Electronics,COD,12.83,209,,3.37,0,11.0,43.92
CUST214466,49.0,Male,Ahmedabad,1286,22,95,309,1534.78,347291.46,211191.95,Furniture,Credit Card,32.41,97,,3.1,1,11.0,54.33
CUST214467,64.0,Male,Hyderabad,269,124,11,220,16451.5,706481.11,444670.47,Electronics,Wallet,26.61,137,3.47,4.05,1,11.0,57.73
CUST214468,42.0,Other,Mumbai,52,46,274,353,14711.96,205306.49,397533.81,Automobile,Wallet,30.48,157,2.68,2.15,1,6.0,41.54
CUST214469,59.0,,Mumbai,2027,142,251,357,4516.27,756312.24,209232.61,Electronics,Wallet,39.48,302,,2.86,0,11.0,1.22
CUST214470,42.0,Female,Chennai,94,4,295,188,2935.76,470953.85,420089.27,Fashion,Wallet,1.09,54,2.44,4.62,0,7.0,48.6
CUST214471,40.0,Male,Hyderabad,2856,64,45,361,8659.73,3056.31,12699.45,Fashion,UPI,40.64,106,2.0,3.44,1,8.0,48.62
CUST214472,33.0,Other,Ahmedabad,1373,144,195,306,7304.16,576192.6,152711.37,Books,,34.67,257,2.91,4.25,1,7.0,14.07
CUST214473,31.0,Male,,2933,86,35,203,16470.23,711155.39,282890.39,Home Decor,UPI,25.06,345,3.63,2.2,1,2.0,32.1
CUST214474,43.0,Female,Hyderabad,1167,121,113,337,14884.24,628225.87,19550.36,Electronics,Wallet,40.17,305,2.44,3.56,1,9.0,57.12
CUST214475,35.0,Female,Bangalore,700,129,27,211,7773.35,39279.69,104474.13,Electronics,COD,22.5,164,3.12,4.83,0,7.0,38.31
CUST214476,44.0,Female,Ahmedabad,1856,92,289,372,19651.41,322609.07,184030.9,Fashion,Credit Card,36.86,8,2.27,2.16,0,6.0,0.84
CUST214477,38.0,Male,Chennai,260,46,179,126,11743.49,,451496.0,Fashion,Credit Card,39.88,241,2.92,2.58,1,5.0,46.63
CUST214478,52.0,Female,Kolkata,1733,13,161,134,,267723.97,320339.75,Sports,Wallet,10.46,109,3.54,3.95,1,1.0,41.23
CUST214479,53.0,Male,Mumbai,585,126,190,124,2673.68,478038.43,225905.2,Electronics,Debit Card,36.32,175,3.49,4.91,1,5.0,11.79
CUST214480,41.0,,Pune,2545,10,159,150,2624.7,665641.26,46267.23,,COD,36.33,307,4.61,2.33,0,5.0,50.62
CUST214481,34.0,Female,Mumbai,1888,125,271,373,14758.31,626324.9,250250.45,Electronics,Credit Card,33.8,2,3.15,4.0,1,5.0,49.7
CUST214482,64.0,Female,Ahmedabad,95,140,22,186,1432.81,415188.82,49059.73,Electronics,UPI,15.85,150,,3.07,1,8.0,43.98
CUST214483,32.0,Female,Chennai,870,81,116,64,10641.82,314661.94,207355.72,Sports,Debit Card,8.81,246,2.59,4.35,1,8.0,53.86
CUST214484,21.0,Male,Delhi,1653,79,130,33,12873.29,138291.41,359410.59,Books,Credit Card,41.99,169,2.24,4.66,1,3.0,13.86
CUST214485,20.0,Female,Kolkata,936,10,83,195,14411.01,,337127.27,Sports,UPI,5.17,191,3.07,3.24,1,5.0,51.25
CUST214486,53.0,Female,Hyderabad,2412,129,171,255,11805.25,128189.61,234722.72,Books,COD,4.82,263,4.31,4.61,1,,0.91
CUST214487,22.0,Other,Mumbai,1475,104,106,329,13220.05,689945.42,271066.57,Fashion,COD,28.82,230,3.48,4.21,0,11.0,12.61
CUST214488,44.0,Male,Hyderabad,2068,133,45,300,17862.68,240783.16,442738.79,Books,Credit Card,35.48,317,3.5,2.8,1,7.0,55.43
CUST214489,,Male,Pune,2369,94,3,289,17450.33,235221.19,139010.95,Fashion,Wallet,6.17,10,2.18,3.89,1,4.0,40.33
CUST214490,43.0,Female,Pune,969,121,93,388,,87921.18,407353.54,Electronics,Debit Card,11.14,220,3.39,2.72,1,8.0,42.73
CUST214491,44.0,Other,Pune,96,143,33,12,18352.38,226719.35,320188.77,Furniture,Wallet,24.93,277,3.65,4.33,0,6.0,27.33
CUST214492,57.0,Female,Hyderabad,2562,121,182,177,15545.23,31229.96,98783.65,Electronics,,22.45,45,4.07,3.3,1,6.0,1.22
CUST214493,50.0,Other,Delhi,400,40,117,128,14073.23,404969.13,179366.1,Automobile,Wallet,29.4,91,2.11,3.52,0,6.0,3.67
CUST214494,58.0,Male,Hyderabad,2217,88,258,187,19064.74,56077.88,440079.87,Home Decor,Wallet,20.48,43,4.6,3.67,1,2.0,13.59
CUST214495,22.0,Female,Chennai,178,124,289,279,19604.75,,49515.85,Furniture,COD,17.87,199,2.07,4.32,1,1.0,42.46
CUST214496,47.0,Male,Ahmedabad,261,120,42,28,6272.27,258047.02,86079.76,Electronics,COD,24.62,342,3.44,3.66,1,11.0,43.94
CUST214497,31.0,Female,Delhi,1627,74,295,68,9221.82,541765.86,140870.43,Home Decor,Wallet,20.74,50,4.66,2.96,1,4.0,8.88
CUST214498,30.0,Male,Pune,386,12,78,70,5972.74,790270.61,367351.61,Home Decor,Credit Card,11.66,136,3.3,2.32,0,,56.34
CUST214499,59.0,Other,Bangalore,1532,46,223,324,4546.41,623723.12,67112.44,Books,Wallet,12.02,277,3.14,4.39,0,4.0,38.5
CUST214500,46.0,Female,Mumbai,1158,53,191,337,11791.57,558953.98,63027.87,Home Decor,UPI,36.76,80,2.44,4.95,1,10.0,15.98
CUST214501,21.0,Male,Ahmedabad,415,52,292,295,18724.63,201336.02,166089.97,,COD,7.21,161,4.98,2.78,0,10.0,30.48
CUST214502,,Other,Delhi,2611,88,106,200,9931.65,449595.58,197237.39,Furniture,Debit Card,5.02,240,3.48,2.07,1,10.0,37.67
CUST214503,50.0,Other,Pune,771,80,42,89,14257.97,358248.78,273151.58,Electronics,Debit Card,8.1,313,3.95,4.66,1,8.0,5.67
CUST214504,26.0,Female,Delhi,1644,29,207,322,621.09,246514.08,455979.15,Fashion,UPI,37.71,103,3.36,3.44,1,11.0,25.67
CUST214505,57.0,Female,Pune,2352,102,113,90,15095.45,456792.94,398738.36,,Debit Card,26.04,294,2.36,2.56,0,4.0,31.47
CUST214506,55.0,Female,Chennai,2163,75,61,193,10380.86,58763.5,95546.07,Home Decor,Wallet,27.73,297,4.33,4.57,1,,29.49
CUST214507,21.0,Male,Chennai,2440,86,284,188,6612.78,,235175.06,Furniture,UPI,24.84,216,3.24,3.04,1,1.0,22.94
CUST214508,,Female,Chennai,588,24,60,44,,102045.47,242286.59,Sports,UPI,17.44,12,4.87,4.09,1,11.0,57.3
CUST214509,28.0,Other,Hyderabad,762,75,206,241,,70804.69,38345.54,Furniture,Debit Card,39.4,23,,4.1,1,3.0,28.15
CUST214510,42.0,Other,Chennai,2068,113,84,141,14274.12,640474.37,413989.87,Electronics,UPI,35.74,59,3.16,4.14,1,7.0,50.78
CUST214511,40.0,Other,Mumbai,2499,136,202,341,12083.51,514892.77,473198.17,Automobile,Credit Card,21.26,36,2.6,3.74,1,2.0,46.4
CUST214512,60.0,Male,Bangalore,1389,46,49,288,16371.09,130250.27,448576.26,Automobile,,33.35,152,3.87,3.18,1,11.0,16.01
CUST214513,32.0,Male,Hyderabad,2484,122,136,8,10400.77,156414.72,11711.72,Home Decor,Debit Card,16.54,239,2.53,4.25,1,6.0,21.3
CUST214514,20.0,Other,Kolkata,1688,134,21,23,9108.43,637625.33,19192.92,Electronics,Wallet,18.42,80,3.83,2.46,1,8.0,49.48
CUST214515,60.0,Other,Delhi,991,79,181,222,10937.73,496653.3,277842.7,Books,Debit Card,29.43,221,3.19,3.83,1,3.0,30.62
CUST214516,59.0,Female,Kolkata,1828,25,20,310,11439.15,187612.83,301831.58,Sports,UPI,30.11,362,3.55,3.21,1,9.0,4.54
CUST214517,22.0,,Kolkata,1124,100,247,291,17454.72,534612.11,46101.83,Automobile,UPI,44.12,277,4.44,4.07,0,,45.25
CUST214518,20.0,Other,Hyderabad,257,146,211,209,11223.19,770411.23,266719.04,Electronics,UPI,11.99,164,3.7,4.91,1,8.0,27.93
CUST214519,56.0,Other,Ahmedabad,2336,100,31,46,15948.02,421806.13,144978.02,Books,Wallet,24.24,149,4.8,2.64,1,11.0,31.92
CUST214520,59.0,Other,Mumbai,1344,84,137,323,8721.87,170324.2,1732.16,Books,UPI,15.95,71,4.31,4.14,1,5.0,57.8
CUST214521,51.0,Female,,1606,108,203,215,12346.31,649809.21,86867.3,Fashion,Credit Card,44.6,186,4.54,4.0,1,10.0,50.04
CUST214522,33.0,Other,Delhi,1910,85,34,261,4756.32,306122.98,479492.02,Automobile,Wallet,8.58,85,4.59,4.64,1,4.0,4.19
CUST214523,,Other,Ahmedabad,1904,104,3,58,,216584.92,256848.7,Electronics,Debit Card,34.0,260,2.66,2.39,0,1.0,45.77
CUST214524,63.0,Male,Chennai,2580,77,9,250,1904.73,174914.07,212630.45,Home Decor,Debit Card,19.13,51,4.29,3.33,1,,9.78
CUST214525,19.0,Other,Delhi,1842,125,259,56,19193.69,185955.69,123184.66,Sports,Credit Card,31.92,69,2.52,2.64,0,11.0,28.43
CUST214526,39.0,,Pune,2490,112,207,235,8582.04,454309.92,247822.8,Sports,COD,30.6,208,4.35,3.46,1,5.0,49.05
CUST214527,39.0,Female,Hyderabad,2543,99,95,365,8294.74,393022.49,27483.64,Automobile,Wallet,17.21,105,3.58,3.22,1,7.0,15.75
CUST214528,20.0,Male,Pune,1242,91,261,196,17977.04,315768.44,147903.16,Home Decor,Credit Card,34.97,73,2.1,4.71,1,6.0,1.15
CUST214529,31.0,Male,Bangalore,2634,22,202,336,15466.3,141721.99,451773.39,Fashion,UPI,6.75,268,2.85,3.03,0,5.0,51.0
CUST214530,24.0,Male,Bangalore,863,55,278,284,3391.08,684710.18,262778.6,Electronics,Wallet,32.25,308,2.0,3.61,1,1.0,52.29
CUST214531,59.0,Male,Delhi,1283,136,129,340,19441.64,421285.83,294968.9,Home Decor,COD,9.11,238,2.66,2.48,1,11.0,46.8
CUST214532,62.0,Other,Bangalore,2039,88,133,57,5399.34,764438.81,396994.48,Electronics,COD,43.48,160,4.59,4.3,1,10.0,38.93
CUST214533,27.0,Male,Bangalore,331,97,273,131,4903.87,442739.7,330824.71,Automobile,Wallet,5.95,308,2.35,3.49,0,6.0,32.37
CUST214534,38.0,Male,Ahmedabad,1845,25,287,137,,731504.21,34051.99,Furniture,Credit Card,19.41,328,3.75,2.36,1,11.0,30.64
CUST214535,21.0,Male,Bangalore,1002,134,134,166,9912.8,8888.6,457634.74,Books,UPI,15.32,194,2.64,2.56,1,11.0,5.45
CUST214536,32.0,Female,Delhi,2897,3,131,120,11800.04,111927.85,422290.27,Automobile,Debit Card,42.96,143,3.7,3.35,1,1.0,39.78
CUST214537,39.0,Other,Delhi,2194,60,13,27,19391.05,502688.93,192237.32,Automobile,Wallet,29.9,183,2.67,2.98,1,7.0,49.2
CUST214538,45.0,Other,Bangalore,463,120,165,267,6189.63,188442.36,417174.69,Furniture,UPI,30.33,73,2.39,3.13,0,4.0,6.79
CUST214539,42.0,Male,Bangalore,1128,4,197,392,8848.63,275333.64,113472.79,Sports,Wallet,3.31,364,3.41,3.63,0,10.0,27.72
CUST214540,37.0,Female,Chennai,2366,91,192,83,8927.03,472509.74,19081.6,Books,UPI,0.18,314,3.65,4.6,1,11.0,29.36
CUST214541,47.0,Female,Bangalore,1790,121,138,221,19934.2,179766.95,397321.45,Electronics,Debit Card,32.17,211,3.29,2.01,1,4.0,48.94
CUST214542,51.0,Other,Delhi,1357,42,219,357,5203.6,37334.52,6662.67,Fashion,Debit Card,4.34,56,4.87,4.18,1,1.0,23.1
CUST214543,,Other,,1910,79,266,335,1998.45,30263.75,336254.15,Home Decor,Wallet,10.02,36,3.34,3.33,1,7.0,0.16
CUST214544,55.0,Male,Ahmedabad,546,99,21,197,15143.56,,308154.56,Sports,Credit Card,27.3,262,3.69,3.81,0,6.0,43.59
CUST214545,52.0,Other,Kolkata,861,136,120,375,9210.03,590531.05,428108.89,Fashion,Debit Card,12.69,102,,2.89,0,6.0,25.05
CUST214546,62.0,Male,Delhi,282,19,4,380,5287.06,135102.53,30485.81,Automobile,UPI,44.68,207,2.12,3.88,1,2.0,36.12
CUST214547,31.0,,Delhi,1682,97,108,195,3910.63,678426.43,224366.54,Fashion,Debit Card,40.22,118,4.11,2.94,0,7.0,10.56
CUST214548,24.0,Female,Ahmedabad,2861,143,130,348,3910.37,328380.63,116242.66,Electronics,UPI,3.68,268,4.49,2.45,1,9.0,14.66
CUST214549,,Male,Delhi,1405,39,206,95,2054.77,200806.88,127316.41,Fashion,Debit Card,29.52,127,4.17,2.79,0,9.0,44.57
CUST214550,53.0,Other,Kolkata,1311,144,283,188,6831.79,10659.95,361801.83,Furniture,Debit Card,30.46,282,4.58,2.06,1,2.0,54.34
CUST214551,56.0,Female,Ahmedabad,1607,99,19,240,3762.66,590208.9,191253.1,Home Decor,COD,34.52,117,4.49,4.32,1,11.0,51.88
CUST214552,50.0,Female,Pune,446,8,47,196,5357.9,281481.6,224176.76,Books,UPI,42.23,274,3.7,3.96,1,5.0,46.54
CUST214553,43.0,Female,Chennai,2682,115,109,210,7041.69,582335.34,485679.98,Home Decor,Credit Card,7.61,9,,4.75,1,11.0,15.31
CUST214554,28.0,Female,Chennai,1636,37,64,270,3879.91,777971.52,173735.19,Fashion,Credit Card,8.37,12,4.91,2.4,1,4.0,16.49
CUST214555,36.0,Female,Hyderabad,1283,98,138,302,,411047.72,217715.09,Fashion,Credit Card,19.29,49,2.23,4.23,0,3.0,2.2
CUST214556,43.0,Female,,1970,38,275,76,16493.99,616595.18,463317.45,Automobile,Credit Card,14.12,265,3.55,4.5,1,8.0,50.73
CUST214557,37.0,Male,Kolkata,1763,6,19,332,6898.47,663202.21,162742.9,Automobile,UPI,3.38,16,4.17,2.34,0,,0.12
CUST214558,18.0,Female,Bangalore,623,16,172,75,12276.68,765569.15,106935.71,Automobile,UPI,43.26,322,3.92,3.49,0,10.0,55.4
CUST214559,20.0,Male,,2578,25,220,70,14366.13,427412.31,379789.6,Automobile,Wallet,27.0,135,2.96,4.93,1,6.0,58.63
CUST214560,40.0,Female,Delhi,2888,94,40,186,6663.54,221130.6,454274.57,Electronics,Wallet,18.26,285,2.45,2.09,1,,42.47
CUST214561,,Male,,305,31,270,120,17985.65,92830.94,125197.43,Sports,Debit Card,12.05,318,,4.58,1,11.0,2.31
CUST214562,28.0,Other,Mumbai,845,123,99,32,3385.78,695705.71,80322.33,Furniture,Debit Card,4.61,46,4.2,2.47,1,8.0,24.52
CUST214563,31.0,Male,Hyderabad,2444,93,238,103,3004.48,296033.0,270317.63,Furniture,Credit Card,42.9,150,4.34,3.19,1,8.0,39.02
CUST214564,50.0,,Pune,2927,47,199,80,5043.73,76524.74,264297.97,Books,UPI,2.81,104,3.57,3.83,1,,4.47
CUST214565,48.0,Other,Hyderabad,2930,67,290,307,17448.48,136160.55,320828.52,Home Decor,,21.25,308,4.08,2.63,1,4.0,41.86
CUST214566,44.0,Other,Chennai,146,48,195,257,789.21,350435.41,241639.41,Furniture,Debit Card,5.71,206,4.28,3.89,0,10.0,36.01
CUST214567,25.0,Other,Delhi,1304,9,294,330,9242.07,33396.86,156253.99,Home Decor,Wallet,2.85,229,4.84,2.24,1,11.0,27.55
CUST214568,54.0,Other,Kolkata,2033,118,108,177,12991.14,439569.77,103597.42,,COD,29.47,234,3.31,3.38,1,7.0,33.17
CUST214569,30.0,Male,Pune,2064,115,62,221,747.34,321398.76,211753.54,Books,COD,37.64,70,3.68,4.72,1,9.0,44.35
CUST214570,38.0,Other,Pune,2433,51,99,127,7967.11,,395222.85,Books,Wallet,9.97,257,4.76,4.96,0,11.0,27.69
CUST214571,49.0,Female,Hyderabad,256,65,184,205,14850.35,,339741.52,Sports,Wallet,8.15,227,4.06,2.08,1,4.0,8.6
CUST214572,59.0,Female,Delhi,1865,121,44,347,19279.01,203480.84,200750.87,Electronics,UPI,23.26,314,4.71,4.48,1,6.0,43.71
CUST214573,35.0,Female,Chennai,2883,144,185,164,2799.64,329271.15,180708.54,Home Decor,Debit Card,0.04,356,4.82,2.6,1,5.0,45.43
CUST214574,59.0,Male,Pune,1021,59,57,131,287.34,163727.97,353540.47,Sports,Debit Card,25.41,66,4.47,3.02,0,3.0,16.57
CUST214575,42.0,Female,Hyderabad,2555,17,68,28,16448.05,55908.14,465966.26,Electronics,Debit Card,35.03,325,2.69,2.58,0,9.0,4.29
CUST214576,54.0,Male,Delhi,2117,6,241,390,12533.39,,171652.78,Automobile,COD,39.09,337,4.4,3.59,0,11.0,14.97
CUST214577,38.0,Other,,259,79,216,19,5569.15,764896.74,30656.55,Fashion,COD,11.2,28,3.33,3.8,0,11.0,40.11
CUST214578,34.0,Other,Hyderabad,791,37,28,153,17089.55,534260.38,388066.3,Electronics,UPI,21.6,210,4.56,2.89,1,2.0,22.88
CUST214579,40.0,Male,Bangalore,710,45,16,353,14518.68,135782.73,98152.26,Electronics,Wallet,9.87,363,3.18,2.07,0,8.0,35.13
CUST214580,57.0,Other,Pune,2770,88,98,53,10998.43,623341.5,154391.96,Fashion,Debit Card,20.22,106,4.5,3.69,1,6.0,0.43
CUST214581,57.0,Female,Chennai,1089,75,24,176,8021.95,596709.08,463075.66,Home Decor,,22.7,76,4.61,4.62,0,5.0,46.53
CUST214582,44.0,Female,Chennai,1272,123,153,231,7729.14,,436785.65,Electronics,Debit Card,37.38,293,4.67,4.15,1,8.0,30.35
CUST214583,30.0,Female,Hyderabad,149,126,42,2,3013.8,129790.25,167946.22,Home Decor,Credit Card,22.39,165,2.65,3.25,1,1.0,50.94
CUST214584,33.0,Male,Ahmedabad,736,50,288,31,7313.57,180563.73,35304.28,Electronics,Credit Card,20.83,67,4.62,2.07,1,11.0,57.58
CUST214585,37.0,Other,Delhi,1653,2,32,101,4581.88,274473.68,299349.88,Sports,Wallet,14.02,80,3.26,3.79,1,10.0,22.51
CUST214586,62.0,Female,Delhi,2929,29,51,266,14645.95,370179.22,312081.68,Home Decor,Wallet,0.06,102,3.43,2.27,1,11.0,38.22
CUST214587,29.0,Male,Ahmedabad,2346,41,206,263,13354.85,237188.0,303659.11,,COD,25.78,353,3.35,3.92,0,8.0,33.2
CUST214588,,Female,Bangalore,2976,131,131,180,4861.84,696892.06,174562.68,Furniture,UPI,21.88,136,2.28,3.9,0,5.0,32.14
CUST214589,58.0,Male,Bangalore,1077,140,2,262,5667.01,275714.27,220126.42,Automobile,UPI,44.37,167,3.2,2.86,1,9.0,47.15
CUST214590,59.0,Female,Ahmedabad,728,112,275,176,16540.63,252334.45,404729.95,Sports,UPI,41.52,154,4.2,2.61,1,9.0,59.18
CUST214591,62.0,Male,Bangalore,922,64,146,247,1591.37,341562.16,73728.94,Furniture,Debit Card,20.02,11,3.43,4.27,1,2.0,32.2
CUST214592,57.0,Other,Chennai,2972,109,246,229,7130.91,49809.0,483082.87,Automobile,Debit Card,24.36,344,,2.23,0,1.0,47.11
CUST214593,59.0,Female,Mumbai,1908,35,36,373,9509.9,75825.96,123590.69,Home Decor,Credit Card,19.66,85,3.14,2.28,1,,30.91
CUST214594,23.0,,Hyderabad,519,126,179,236,5524.82,710751.41,416259.83,Electronics,Debit Card,43.23,72,4.64,4.36,0,9.0,16.81
CUST214595,,Other,Bangalore,1957,72,47,114,10111.86,716944.73,20661.14,Books,Debit Card,40.53,39,4.4,3.71,0,8.0,3.09
CUST214596,37.0,Male,Bangalore,89,128,185,242,1293.37,693501.7,364827.38,,Credit Card,6.16,33,3.04,2.85,0,1.0,28.44
CUST214597,24.0,Male,Ahmedabad,1608,144,128,243,2380.19,444307.22,78978.61,Sports,,37.99,165,4.91,4.72,1,3.0,57.36
CUST214598,39.0,Male,Bangalore,500,140,254,144,19716.67,,277290.22,Automobile,Credit Card,11.87,337,3.99,4.75,1,8.0,34.64
CUST214599,34.0,Other,Chennai,2166,94,71,393,,679772.05,364509.27,,Debit Card,19.24,180,3.01,3.45,1,4.0,16.61
CUST214600,44.0,Male,Mumbai,2584,112,191,343,4819.9,21034.78,119633.76,Sports,Debit Card,34.26,206,2.57,3.46,0,11.0,32.63
CUST214601,46.0,Female,Kolkata,2959,29,33,264,1914.06,319421.89,241253.25,Sports,Debit Card,17.82,100,2.31,3.1,1,11.0,53.13
CUST214602,33.0,Female,Kolkata,717,18,28,14,3236.9,30116.27,207560.39,Fashion,Wallet,38.44,5,4.16,2.37,1,7.0,3.42
CUST214603,23.0,Other,Chennai,2557,19,30,28,1439.13,298955.15,233961.4,Books,Debit Card,24.49,308,,3.27,1,1.0,55.98
CUST214604,27.0,,Kolkata,174,146,135,259,5003.12,,14730.54,Furniture,Debit Card,0.52,98,4.5,3.55,1,8.0,44.29
CUST214605,59.0,Male,Pune,2724,36,13,218,1185.53,205973.78,384637.4,Sports,Debit Card,43.11,18,4.35,2.42,1,9.0,12.08
CUST214606,54.0,Female,Delhi,98,92,218,35,13443.32,30872.53,124259.7,Home Decor,Wallet,18.22,332,4.29,3.76,0,9.0,16.19
CUST214607,51.0,Male,Chennai,1663,60,175,311,8624.01,533209.66,47456.72,Furniture,COD,25.82,97,2.83,3.19,1,6.0,23.11
CUST214608,52.0,Female,Hyderabad,281,95,67,276,17279.16,768788.77,363797.06,Electronics,UPI,18.17,334,2.17,4.83,0,11.0,38.07
CUST214609,33.0,Male,Kolkata,2407,41,298,96,6827.72,164061.73,15194.36,Automobile,UPI,33.85,18,4.87,4.31,0,8.0,36.03
CUST214610,46.0,Other,Kolkata,2223,17,136,59,17123.18,296674.69,362762.68,,UPI,37.92,113,3.29,2.21,1,8.0,47.09
CUST214611,23.0,,Ahmedabad,901,55,129,98,10504.86,416019.59,266881.82,Furniture,Debit Card,19.36,220,4.77,3.4,0,8.0,16.66
CUST214612,32.0,Other,Hyderabad,165,59,104,270,11845.63,205227.36,272067.0,Sports,COD,1.97,193,4.87,4.41,1,1.0,2.87
CUST214613,,Male,Mumbai,2624,146,258,269,14945.88,473175.81,305558.07,Furniture,Debit Card,26.61,335,4.42,4.27,0,2.0,20.64
CUST214614,59.0,Male,,1726,40,189,329,10702.26,378376.06,75350.16,Books,UPI,37.59,123,4.45,4.36,1,3.0,58.94
CUST214615,20.0,Female,Bangalore,272,93,187,325,19942.31,456806.85,456714.95,Automobile,COD,3.16,65,4.44,3.09,0,,26.34
CUST214616,55.0,Female,Mumbai,2688,116,219,174,1728.71,,64812.58,,Credit Card,27.75,47,2.4,3.01,0,8.0,50.79
CUST214617,32.0,Male,Kolkata,1000,142,6,2,,746563.48,191153.23,Books,UPI,38.56,245,,4.52,1,1.0,24.93
CUST214618,61.0,Other,Chennai,1998,84,17,255,3579.17,53978.7,347097.39,Furniture,Credit Card,26.02,311,4.94,2.12,1,3.0,11.79
CUST214619,50.0,Male,Delhi,573,117,239,298,,374548.75,231792.73,Books,Debit Card,38.88,12,2.87,4.56,1,5.0,52.91
CUST214620,61.0,Female,Mumbai,234,45,123,289,18855.19,380136.54,317806.77,Home Decor,Wallet,39.6,142,3.48,3.93,1,4.0,22.2
CUST214621,27.0,Male,Ahmedabad,1702,70,273,43,11102.92,,403338.91,,Debit Card,15.27,135,3.52,2.21,1,5.0,27.97
CUST214622,,Male,Delhi,2891,63,160,167,18184.71,11536.31,232662.2,Home Decor,COD,22.65,117,4.31,4.65,1,7.0,19.6
CUST214623,46.0,Female,Hyderabad,322,91,168,371,,27203.45,344871.28,Automobile,Wallet,1.34,192,4.14,4.73,1,9.0,45.29
CUST214624,40.0,Female,Bangalore,2822,130,238,181,4080.34,118587.0,22554.22,Fashion,Credit Card,38.16,134,2.07,3.64,1,9.0,52.34
CUST214625,59.0,Male,Pune,1239,122,96,253,4579.92,230167.93,58346.29,Automobile,COD,44.5,199,3.65,3.63,1,3.0,18.9
CUST214626,,Other,Delhi,2239,132,229,324,18082.24,553831.87,351623.23,Electronics,Credit Card,28.0,356,,2.82,1,4.0,9.48
CUST214627,43.0,Male,,2137,61,85,279,2901.68,490605.59,391588.05,Sports,Debit Card,2.82,141,4.34,3.04,1,8.0,49.77
CUST214628,52.0,Female,Hyderabad,2206,35,128,250,10957.27,16383.88,317869.1,Electronics,Debit Card,37.11,40,2.39,2.25,1,1.0,0.47
CUST214629,32.0,Male,Delhi,2188,130,142,116,6001.6,227973.93,191407.59,Electronics,UPI,0.03,274,2.25,3.49,1,11.0,36.09
CUST214630,50.0,Male,Chennai,2484,7,75,57,6113.26,622653.09,53343.36,Sports,,16.9,155,,3.61,1,6.0,46.5
CUST214631,31.0,Male,Bangalore,2299,82,0,283,14985.07,158694.91,407031.64,Home Decor,Debit Card,10.14,79,3.88,2.65,1,7.0,22.86
CUST214632,61.0,Male,Mumbai,511,110,284,317,307.53,,463168.07,Automobile,Wallet,25.52,76,2.25,4.49,1,11.0,20.29
CUST214633,19.0,Female,Hyderabad,486,70,74,372,9117.12,646640.94,344290.56,,Credit Card,14.96,172,4.61,3.84,0,7.0,38.95
CUST214634,42.0,Male,Delhi,451,72,162,191,3389.53,279350.54,2263.6,Automobile,COD,10.92,30,4.4,3.15,0,8.0,22.74
CUST214635,48.0,Other,Mumbai,427,1,216,75,2366.4,610808.05,310918.95,Fashion,Wallet,16.29,165,3.58,4.86,1,9.0,32.35
CUST214636,50.0,Male,Ahmedabad,2063,6,264,81,8463.97,366742.39,57140.16,Sports,UPI,4.59,281,3.26,3.02,0,2.0,11.33
CUST214637,61.0,Female,Chennai,2057,102,242,398,15418.15,496064.17,432174.7,Automobile,Credit Card,20.73,57,4.48,2.76,1,7.0,59.99
CUST214638,49.0,Male,,466,34,18,190,7073.4,83817.36,240829.76,Books,Debit Card,20.44,256,2.17,3.56,1,7.0,12.28
CUST214639,49.0,Male,Mumbai,2268,28,123,287,6864.64,729138.22,296860.87,Furniture,Credit Card,39.93,13,4.44,2.81,0,4.0,33.33
CUST214640,46.0,Male,Mumbai,1375,22,261,18,18805.37,361665.13,341695.48,Electronics,UPI,38.01,148,3.71,3.14,1,10.0,54.37
CUST214641,43.0,Male,Ahmedabad,2379,80,179,109,370.05,244900.05,340116.16,Automobile,Wallet,36.85,94,4.37,3.2,0,1.0,6.31
CUST214642,58.0,Male,Chennai,1788,47,45,108,1202.58,703021.9,11919.83,Home Decor,Debit Card,9.65,28,4.77,2.42,1,6.0,52.75
CUST214643,,Male,Hyderabad,2889,103,262,189,10035.08,525963.35,271485.3,Fashion,Wallet,30.27,144,3.41,3.46,0,8.0,53.32
CUST214644,23.0,Other,Ahmedabad,2925,55,283,43,10733.55,731861.27,130796.71,Sports,Credit Card,2.09,26,3.75,3.61,0,11.0,58.46
CUST214645,18.0,Male,,1320,2,125,365,11038.09,,492914.98,Books,Wallet,41.13,172,4.69,3.39,1,2.0,23.08
CUST214646,51.0,Female,Hyderabad,1736,29,291,261,13886.1,265784.24,309135.76,,UPI,0.76,119,4.74,3.34,1,9.0,47.21
CUST214647,28.0,Other,Ahmedabad,2938,127,61,357,5650.37,13164.56,144183.75,Furniture,Wallet,42.11,119,3.67,2.97,1,,24.65
CUST214648,41.0,Female,Mumbai,2508,142,283,52,3377.48,505205.87,235938.99,Electronics,UPI,35.43,162,4.53,4.93,1,5.0,38.64
CUST214649,29.0,Other,Chennai,195,140,135,209,3711.81,334061.27,355237.73,Fashion,COD,19.12,128,,4.01,0,4.0,22.12
CUST214650,37.0,Male,Ahmedabad,844,146,80,113,9784.67,386947.86,99813.17,Furniture,Wallet,14.35,297,3.12,4.37,1,8.0,51.12
